timestamp,title,categories,assets,sentiment,reasoning,analysis_source
2026-03-18 22:58:50,"Samsung has reportedly restarted work on OLED-busting 'QNED' TV tech — no, not the kind that LG sells, a whole other type of QNED",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Star Equity Holdings Reports 2025 Fourth Quarter and Full-Year Results,,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,AI boom creating shortage of key elements for consumer technology,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Global Extended Detection and Response (XDR) Market Size/Share Worth USD 6.1 Billion by 2034 at a 21% CAGR: Business Research Industry (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth, Growth Rate, Value)",Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Jensen says Nvidia has received orders from Chinese customers for H200 GPUs, licenses from US gov't — H200 manufacturing restarting","Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Interview: China's openness, tech drive create opportunities for KION: CEO","Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Nvidia restarting manufacturing of China AI chip variant, CEO says","Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,UK and Ukraine look to sell drone technology,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Trump Advisor Says Pain for U.S. Consumers ‘Last of Our Concerns’ as Other Countries Start Gas Rationing,"Geopolitics, Energy Supply, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Ambulatory EHR Market to Reach USD 8,323.73 Million by 2032 Amid Rising Outpatient Volumes, Cloud Adoption, and Interoperable Digital Care Platforms - Credence Research",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Small Drones Market to Reach $13.7Bn by 2036 as Defence Demand and AI Capabilities Drive Growth,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Tim Cook Reflects on Apple’s 50-Year Legacy [VIDEO],"Inflation, AI Boom","Gold, US10Y, USD, SP500, Nasdaq, Nvidia",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,SK Group expects over 20% wafer shortage until 2030,,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Monetizing the AI opportunity: How Cisco AI Grid with NVIDIA transforms networks into AI platforms,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"DEADLINE ALERT for ORCL, PSFE, INO, KD: Law Offices of Howard G. Smith Reminds Investors of Opportunity to Lead Securities Fraud Class Actions",Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,If you thought the code writing speed was your problem; you have bigger problems,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Elon Musk Announces Launch Date for Tesla's In-House AI Chip Manufacturing Project,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"HPE Cray GX5000 and AI Factory Get NVIDIA Vera Rubin NVL72, Quantum-X800 InfiniBand, and New Blackwell Options","Geopolitics, AI Boom, Quantum Computing","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"AI was supposed to kill off consultants. It’s not happening, Capgemini’s strategy chief says",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Lenovo Expands Hybrid AI Advantage with NVIDIA at GTC 2026: New Inference Platforms, Workstations, and Rack-Scale AI Cloud",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Nvidia details CloudXR for visionOS 26.4, enabling ‘Immersive for Autodesk VRED’ app",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,BMW brings back the i3 as a funky four-door EV,,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,"HPE adds Blackwell, Rubin systems to Nvidia-backed sovereign AI push",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"UPDATED — ZenaTech Develops Low-Cost, Single-Use Autonomous Interceptor Drone for ZenaDrone’s Counter-UAS System for US Defense, Middle East, and Ukraine Use",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Illegal liquor bust in Chatra: Spurious liquor manufacturing unit raided in Chatra; Three arrested as authorities ramp up crackdown ahead of festivals,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Donut Lab Solid-State Battery Real World Testing Performance,"Energy Supply, AI Boom","Oil, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.70; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,OpenAI Robotics Lead Quits Citing Ethics Concerns,"Inflation, AI Boom, Robotics","Gold, US10Y, USD, SP500, Nasdaq, Nvidia, Industrial Automation Stocks",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"ASUS TUF Gaming A14 Packs Big Power into a Portable 14-Inch Design, Now in Canada",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Weekly Climate and Energy News Roundup #683,Energy Supply,"Oil, Natural Gas, Utility Stocks, Renewable Energy Companies",Oil:+0.70; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"American Small Business Owners, Manufacturers Still Feeling The Squeeze From Trump’s Tariffs",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,ST Engineering iDirect Launches Intuition Foresight to Automate Network Management and Service Provisioning,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Trump’s War on Iran Could Cost Trillions,"Geopolitics, Inflation, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, US10Y, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.30; USD:+0.30; US10Y:+0.40; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Accelerate enterprise AI with Cisco, Red Hat, and NVIDIA","Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,Global Mechanical Seals Market Poised for Strong Growth as Industrial Automation and Process Efficiency Drive Adoption: Verified Market Research®,"Energy Supply, Robotics","Oil, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Industrial Automation Stocks",Oil:+0.95; Natural Gas:+0.75; Utility Stocks:+0.55; Renewable Energy Companies:+0.45; Nasdaq:+0.45; Industrial Automation Stocks:+0.85,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Prefabricated Construction Market Outlook: USD 413 Billion Opportunity by 2031 Led by Volumetric Modular Buildings with 47.4% Share in 2025, Reports Mordor Intelligence",Energy Supply,"Oil, Natural Gas, Utility Stocks, Renewable Energy Companies",Oil:+0.95; Natural Gas:+0.75; Utility Stocks:+0.55; Renewable Energy Companies:+0.45,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"‘Somebody, Somewhere’ Star Jeff Hiller Named L.A. Pride Parade Grand Marshal (EXCLUSIVE)",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,LL-37 selectively targets Plasmodium-infected erythrocytes and exhibits antimalarial activity,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Minister Sa'ar: US had $10 million prize on Larijani's head, we did it for free",Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Cato Networks rolls out Neural Edge and AI Security to protect enterprise AI workloads,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,Winningest NCAA basketball coaches of all time,,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Zelenskyy will discuss Russia-Ukraine war with British leader and NATO chief,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Neuroscale AI Secures $540,000 DoD SBIR Phase II (D2P2) Award to Advance Secure Multimodal AI for Federal Decision-Making","Geopolitics, Inflation, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, US10Y, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.30; USD:+0.30; US10Y:+0.40; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"UK, Ukraine to sign defense pact eyeing drone threats",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Iran war shows how AI speeds up military ‘kill chains’,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,Gecko Robotics Announces $71m Deal to Slash U.S. Navy Maintenance Delays and Increase Readiness,"AI Boom, Robotics","Nasdaq, Nvidia, Industrial Automation Stocks",Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,SEN WICKER: Ending China’s drone dominance with a made-in-America revival,Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,The Palantir guide to stopping World War III,"Geopolitics, Inflation","Oil, Gold, Defense Stocks, SP500, USD, US10Y",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.30; USD:+0.30; US10Y:+0.40,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,NIWC Pacific AI Program to Guide Next-Generation Chip Development,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"The polls and ND’s higher numbers, leader Nikos A. fills a Wembley, OPEKEPE 2 involves MPs (not ministers?), National Bank and Allianz","Inflation, Energy Supply","Gold, US10Y, USD, SP500, Oil, Natural Gas, Utility Stocks, Renewable Energy Companies",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Oil:+0.70; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,New energy policies in California threatening America’s national security.,"Geopolitics, Energy Supply, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,Historic Support to Expedite New Power to Southwest Power Pool,"Inflation, Energy Supply","Gold, US10Y, USD, SP500, Oil, Natural Gas, Utility Stocks, Renewable Energy Companies",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Oil:+0.70; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Ukraine ready to jump in to help US as other American allies drag feet, Zelensky tells Post",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Trump Warns that Iran Is Using AI to Create ‘Disinformation Weapons’,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"HPE broadens AI factory with new Blackwell servers, private cloud upgrades and Rubin infrastructure",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,Securing Enterprise Agents with NVIDIA OpenShell and Cisco AI Defense,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,Kodiak AI Scales Autonomous Driving with NVIDIA DRIVE Hyperion,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Cisco Secure AI Factory with NVIDIA Makes AI Easier to Deploy and Secure, Anywhere Organizations Need It",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,Hedge fund pushes for changes at Six Flags,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Prelude Therapeutics Announces Acceptance of Preclinical Abstract for PRT13722, a First-in-Class Oral KAT6A Selective Degrader at the 2026 AACR Annual Meeting",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Trump Adviser Says War-Induced Pain to Consumers Is “the Last of Our Concerns”,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,lululemon athletica inc. Announces Fourth Quarter and Full Year Fiscal 2025 Results,,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,"Ormat Technologies, Inc. Announces Proposed Offering of $600 Million of Series A Convertible Senior Notes and $150 Million of Series B Convertible Senior Notes",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Ethereum Whales Step In: $33M ETH Withdrawn From Exchanges In Hours,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,What If Elon Musk's Grok Leaks Classified Info? Elizabeth Warren Is Worried—The Pentagon Isn't,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,"No severe shocks despite crises, says Sitharaman as she highlights India's economic strength","Geopolitics, Inflation","Oil, Gold, Defense Stocks, SP500, USD, US10Y",Oil:+0.45; Gold:+0.35; Defense Stocks:+0.45; SP500:-0.55; USD:+0.05; US10Y:+0.15,v2 deterministic ingestion | relevance=65 | flag=known,news_agent_v2
2026-03-18 22:58:50,EASE Logistics' Mike Rill Among Supply Chain's 2026 Pros to Know,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Senator introduces bill to draw red lines limiting AI use by military,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,Middle East war forces pharmaceutical companies to divert critical medicines,Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30,v2 deterministic ingestion | relevance=45 | flag=known,news_agent_v2
2026-03-18 22:58:50,"The Pentagon is developing alternatives to Anthropic, report says | TechCrunch",,Not identified,,v2 deterministic ingestion | relevance=5 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Samsung starts buying Chinese display panels for its mid-range smartphones,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,BNB Chain Momentum Grows As Total RWA Value Hits $3B,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
2026-03-18 22:58:50,Oil's fair in love and war: How crude prices could decide Trump’s Iran gamble,"Geopolitics, Energy Supply, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Natural Gas:+0.75; Utility Stocks:+0.55; Renewable Energy Companies:+0.45; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=85 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Nuvocargo Launches Nuvo AI, the First AI-Native Freight Execution Engine for North American Shippers",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=25 | flag=known,news_agent_v2
